Round ID,Bet Amount,Total Win/Loss,Valid Bet Amt,Login Name
ugs-2213076049,5,-5,0,sss_360996666
ugs-2213076031,5,-5,0,sss_yujingtao007
ugs-2213075989,5,1,0,sss_sb3hao
ugs-2213075988,20,-20,0,sss_rzz8888
ugs-2213075906,10,-10,0,sss_15358755555
ugs-2213075921,1,0.5,0,sss_maomao0319
ugs-2213075901,1,2,0,sss_yxl1118
ugs-2213075854,5,-5,0,sss_yujingtao007
ugs-2213075811,1,-1,0,sss_yxl1118
ugs-2213075798,20,-20,0,sss_rzz8888
ugs-2213075810,1,-1,0,sss_maomao0319
ugs-2213075770,10,-10,0,sss_15358755555
ugs-2213075806,10,-10,0,sss_zong137
ugs-2213075710,1,-1,0,sss_yxl1118
ugs-2213075682,1,-1,0,sss_maomao0319
ugs-2213075694,5,15,0,sss_yujingtao007
ugs-2213075678,5,-5,0,sss_sb3hao
ugs-2213075600,5,-5,0,sss_yujingtao007
ugs-2213075618,20,-20,0,sss_rzz8888
ugs-2213075621,5,-0.5,0,sss_360996666
ugs-2213075605,10,3,0,sss_hh032111
ugs-2213075590,1,-1,0,sss_yxl1118
ugs-2213075593,1,-1,0,sss_maomao0319
ugs-2213075581,10,2,0,sss_15358755555
ugs-2213075546,5,-5,0,sss_sb3hao
ugs-2213075562,10,-10,0,sss_zong137
ugs-2213075493,1,-1,0,sss_yxl1118
ugs-2213075503,1,-1,0,sss_maomao0319
ugs-2213075488,5,-5,0,sss_yujingtao007
ugs-2213075473,5,-5,0,sss_360996666
ugs-2213075479,1,11,0,sss_550387170
ugs-2213075472,10,-10,0,sss_hh032111
ugs-2213075444,10,-7,0,sss_15358755555
ugs-2213075407,1,-1,0,sss_yxl1118
ugs-2213075390,1,-1,0,sss_maomao0319
ugs-2213075393,10,-10,0,sss_zong137
ugs-2213075351,5,0,0,sss_sb3hao
ugs-2213075334,1,-1,0,sss_yxl1118
ugs-2213075333,5,-5,0,sss_360996666
ugs-2213075319,5,-5,0,sss_yujingtao007
ugs-2213075261,1,-1,0,sss_yxl1118
ugs-2213075291,10,-10,0,sss_hh032111
ugs-2213075287,10,-10,0,sss_zong137
ugs-2213075243,20,-20,0,sss_rzz8888
ugs-2213075178,1,-1,0,sss_yxl1118
ugs-2213075215,5,-5,0,sss_sb3hao
ugs-2213075214,5,-5,0,sss_yujingtao007
ugs-2213075144,10,-10,0,sss_zong137
ugs-2213075106,1,-1,0,sss_yxl1118
ugs-2213075120,10,-10,0,sss_hh032111
ugs-2213075085,5,-5,0,sss_sb3hao
ugs-2213075078,1,-1,0,sss_550387170
ugs-2213075020,1,-1,0,sss_yxl1118
ugs-2213075029,10,-10,0,sss_zong137
ugs-2213075045,5,-5,0,sss_yujingtao007
ugs-2213074963,5,-5,0,sss_sb3hao
ugs-2213074959,5,-4.5,0,sss_360996666
ugs-2213074931,10,-10,0,sss_15358755555
ugs-2213074886,1,-1,0,sss_yxl1118
ugs-2213074899,5,-5,0,sss_yujingtao007
ugs-2213074802,10,-10,0,sss_zong137
ugs-2213074812,5,-5,0,sss_360996666
ugs-2213074788,10,-10,0,sss_15358755555
ugs-2213074768,1,-1,0,sss_yxl1118
ugs-2213074767,5,-5,0,sss_yujingtao007
ugs-2213074713,10,-10,0,sss_hh032111
ugs-2213074661,10,-10,0,sss_zong137
ugs-2213074673,5,-5,0,sss_360996666
ugs-2213074653,10,-10,0,sss_15358755555
ugs-2213074598,5,0,0,sss_yujingtao007
ugs-2213074570,10,-10,0,sss_hh032111
ugs-2213074531,10,-10,0,sss_zong137
ugs-2213074553,5,-5,0,sss_360996666
ugs-2213074425,20,-20,0,sss_15358755555
ugs-2213074427,5,-5,0,sss_360996666
ugs-2213074417,1,6.1,0,sss_550387170
ugs-2213074392,10,-10,0,sss_hh032111
ugs-2213074378,10,-10,0,sss_zong137
ugs-2213074317,1,17,0,sss_yxl1118
ugs-2213074311,5,-5,0,sss_360996666
ugs-2213074287,20,-20,0,sss_15358755555
ugs-2213074239,10,-10,0,sss_zong137
ugs-2213074202,1,-1,0,sss_yxl1118
ugs-2213074180,5,-5,0,sss_360996666
ugs-2213074198,10,-10,0,sss_hh032111
ugs-2213074163,5,10,0,sss_yujingtao007
ugs-2213074140,20,-20,0,sss_15358755555
ugs-2213074102,1,-1,0,sss_yxl1118
ugs-2213074045,10,-10,0,sss_zong137
ugs-2213074008,1,-1,0,sss_yxl1118
ugs-2213074012,5,-5,0,sss_360996666
ugs-2213073992,20,-20,0,sss_15358755555
ugs-2213073934,1,-1,0,sss_550387170
ugs-2213073882,1,-1,0,sss_yxl1118
ugs-2213073889,5,-5,0,sss_360996666
ugs-2213073894,10,-7,0,sss_hh032111
ugs-2213073863,10,-10,0,sss_zong137
ugs-2213073853,20,-20,0,sss_15358755555
ugs-2213073842,5,21.5,0,sss_sb3hao
ugs-2213073771,1,-1,0,sss_yxl1118
ugs-2213073731,5,-5,0,sss_360996666
ugs-2213073718,10,-10,0,sss_zong137
ugs-2213073687,1,-1,0,sss_yxl1118
ugs-2213073656,1,-1,0,sss_550387170
ugs-2213073677,20,-20,0,sss_15358755555
ugs-2213073666,5,-5,0,sss_sb3hao
ugs-2213073593,1,-1,0,sss_yxl1118
ugs-2213073610,5,-5,0,sss_360996666
ugs-2213073506,1,-1,0,sss_yxl1118
ugs-2213073534,20,-20,0,sss_15358755555
ugs-2213073522,5,-5,0,sss_sb3hao
ugs-2213073471,1,-1,0,sss_550387170
ugs-2213073472,5,-5,0,sss_360996666
ugs-2213073413,1,-1,0,sss_yxl1118
ugs-2213073370,5,-5,0,sss_sb3hao
ugs-2213073319,1,-1,0,sss_yxl1118
ugs-2213073337,5,-5,0,sss_360996666
ugs-2213073254,5,-5,0,sss_yujingtao007
ugs-2213073303,1,-1,0,sss_550387170
ugs-2213073216,1,-1,0,sss_yxl1118
ugs-2213073226,5,-5,0,sss_sb3hao
ugs-2213073220,10,-10,0,sss_zong137
ugs-2213073198,5,-5,0,sss_360996666
ugs-2213073116,1,-1,0,sss_yxl1118
ugs-2213073138,5,-5,0,sss_yujingtao007
ugs-2213073068,5,-5,0,sss_sb3hao
ugs-2213073094,1,-1,0,sss_550387170
ugs-2213073097,10,-10,0,sss_hh032111
ugs-2213073023,5,-5,0,sss_yujingtao007
ugs-2213073044,5,-5,0,sss_360996666
ugs-2213073046,10,-10,0,sss_zong137
ugs-2213073005,1,-1,0,sss_yxl1118
ugs-2213072610,1,-1,0,sss_yxl1118
ugs-2213072723,5,-5,0,sss_360996666
ugs-2213072883,1,-1,0,sss_550387170
ugs-2213072794,10,-10,0,sss_zong137
ugs-2213072757,5,-5,0,sss_sb3hao
ugs-2213072667,5,-5,0,sss_yujingtao007
ugs-2213072590,5,-5,0,sss_sb3hao
ugs-2213072595,1,-1,0,sss_550387170
ugs-2213072604,10,-10,0,sss_hh032111
ugs-2213072565,5,-5,0,sss_yujingtao007
ugs-2213072549,10,-10,0,sss_zong137
ugs-2213072475,5,-5,0,sss_yujingtao007
ugs-2213072458,10,-10,0,sss_hh032111
ugs-2213072447,5,-5,0,sss_sb3hao
ugs-2213072412,1,-1,0,sss_550387170
ugs-2213072401,5,-4,0,sss_360996666
ugs-2213072366,5,-5,0,sss_yujingtao007
ugs-2213072272,5,-5,0,sss_yujingtao007
ugs-2213072257,10,10,0,sss_zong137
ugs-2213072243,1,-1,0,sss_550387170
ugs-2213072232,10,-10,0,sss_hh032111
ugs-2213072203,1,-1,0,sss_yxl1118
ugs-2213072209,5,-5,0,sss_sb3hao
ugs-2213072166,5,-5,0,sss_yujingtao007
ugs-2213072144,20,28,0,sss_15358755555
ugs-2213072079,1,-1,0,sss_yxl1118
ugs-2213072061,5,-5,0,sss_yujingtao007
ugs-2213072040,10,-10,0,sss_hh032111
ugs-2213072043,1,-1,0,sss_550387170
ugs-2213071950,1,-1,0,sss_yxl1118
ugs-2213071938,10,-10,0,sss_zong137
ugs-2213071962,5,-5,0,sss_yujingtao007
ugs-2213071925,5,-2,0,sss_sb3hao
ugs-2213071848,5,-5,0,sss_yujingtao007
ugs-2213071824,1,-1,0,sss_yxl1118
ugs-2213071806,10,-10,0,sss_hh032111
ugs-2213071790,10,-10,0,sss_zong137
ugs-2213071792,5,3.5,0,sss_360996666
ugs-2213071759,1,-0.4,0,sss_550387170
ugs-2213071785,5,-5,0,sss_sb3hao
ugs-2213071736,5,-5,0,sss_yujingtao007
ugs-2213071695,1,-1,0,sss_yxl1118
ugs-2213071665,5,-5,0,sss_360996666
ugs-2213071663,10,-10,0,sss_zong137
ugs-2213071624,5,-5,0,sss_yujingtao007
ugs-2213071567,1,-1,0,sss_yxl1118
ugs-2213071572,20,358,0,sss_15358755555
ugs-2213071529,5,-5,0,sss_yujingtao007
ugs-2213071552,5,-5,0,sss_360996666
ugs-2213071541,10,-10,0,sss_zong137
ugs-2213071506,5,6,0,sss_sb3hao
ugs-2213071436,1,-1,0,sss_yxl1118
ugs-2213071424,5,-5,0,sss_360996666
ugs-2213071423,1,-0.4,0,sss_550387170
ugs-2213071455,10,-10,0,sss_hh032111
ugs-2213071430,5,-5,0,sss_yujingtao007
ugs-2213071345,10,-10,0,sss_zong137
ugs-2213071366,20,-2,0,sss_15358755555
ugs-2213071316,5,-5,0,sss_yujingtao007
ugs-2213071288,5,-5,0,sss_360996666
ugs-2213071289,1,-1,0,sss_maomao0319
ugs-2213071298,10,-10,0,sss_hh032111
ugs-2213071253,1,-1,0,sss_550387170
ugs-2213071228,1,-1,0,sss_yxl1118
ugs-2213071222,20,-20,0,sss_15358755555
ugs-2213071234,5,4,0,sss_sb3hao
ugs-2213071193,10,-10,0,sss_zong137
ugs-2213071213,5,-5,0,sss_yujingtao007
ugs-2213071187,1,-1,0,sss_maomao0319
ugs-2213071167,5,-5,0,sss_360996666
ugs-2213071116,20,-20,0,sss_15358755555
ugs-2213071115,1,-1,0,sss_maomao0319
ugs-2213071068,5,0,0,sss_yujingtao007
ugs-2213071072,1,-1,0,sss_550387170
ugs-2213071111,5,-5,0,sss_sb3hao
ugs-2213071036,10,-9,0,sss_hh032111
ugs-2213071061,5,-5,0,sss_360996666
ugs-2213070980,10,-10,0,sss_zong137
ugs-2213070983,1,-1,0,sss_maomao0319
ugs-2213070991,20,-20,0,sss_15358755555
ugs-2213070976,5,-5,0,sss_sb3hao
ugs-2213070954,1,13,0,sss_yxl1118
ugs-2213070927,5,-5,0,sss_360996666
ugs-2213070964,5,-5,0,sss_yujingtao007
ugs-2213070895,10,-10,0,sss_hh032111
ugs-2213070867,1,-1,0,sss_yxl1118
ugs-2213070864,1,-1,0,sss_maomao0319
ugs-2213070865,20,-20,0,sss_15358755555
ugs-2213070863,5,-5,0,sss_yujingtao007
ugs-2213070809,10,-10,0,sss_zong137
ugs-2213070816,5,-5,0,sss_sb3hao
ugs-2213070781,1,-1,0,sss_yxl1118
ugs-2213070764,1,-1,0,sss_maomao0319
ugs-2213070747,5,-5,0,sss_yujingtao007
ugs-2213070750,20,-20,0,sss_15358755555
ugs-2213070696,1,-1,0,sss_yxl1118
ugs-2213070682,5,-5,0,sss_sb3hao
ugs-2213070663,1,-1,0,sss_maomao0319
ugs-2213070603,1,-1,0,sss_yxl1118
ugs-2213070604,1,-1,0,sss_550387170
ugs-2213070571,5,-5,0,sss_yujingtao007
ugs-2213070557,1,-1,0,sss_maomao0319
ugs-2213070563,20,-20,0,sss_15358755555
ugs-2213070580,10,-10,0,sss_zong137
ugs-2213070528,1,-1,0,sss_yxl1118
ugs-2213070531,5,-5,0,sss_sb3hao
ugs-2213070491,5,-5,0,sss_yujingtao007
ugs-2213070444,1,-1,0,sss_yxl1118
ugs-2213070452,5,1.5,0,sss_360996666
ugs-2213070450,1,-1,0,sss_550387170
ugs-2213070455,1,-1,0,sss_maomao0319
ugs-2213070438,20,-20,0,sss_15358755555
ugs-2213070449,10,-10,0,sss_zong137
ugs-2213070369,5,-5,0,sss_yujingtao007
ugs-2213070372,10,-10,0,sss_hh032111
ugs-2213070370,5,-5,0,sss_sb3hao
ugs-2213070329,1,-1,0,sss_yxl1118
ugs-2213070307,1,2,0,sss_maomao0319
ugs-2213070281,5,-5,0,sss_yujingtao007
ugs-2213070282,1,-1,0,sss_550387170
ugs-2213070271,20,-20,0,sss_15358755555
ugs-2213070251,10,-10,0,sss_zong137
ugs-2213070132,5,-5,0,sss_yujingtao007
ugs-2213070148,5,1,0,sss_360996666
ugs-2213070136,1,3,0,sss_maomao0319
ugs-2213070146,10,-10,0,sss_hh032111
ugs-2213070128,20,-20,0,sss_15358755555
ugs-2213070101,10,-10,0,sss_zong137
ugs-2213070087,1,-1,0,sss_550387170
ugs-2213070040,1,-1,0,sss_maomao0319
ugs-2213070020,5,-5,0,sss_sb3hao
ugs-2213070011,5,-5,0,sss_360996666
ugs-2213069975,20,-20,0,sss_15358755555
ugs-2213069942,10,-10,0,sss_zong137
ugs-2213069936,1,-1,0,sss_maomao0319
ugs-2213069904,5,0,0,sss_yujingtao007
ugs-2213069871,5,-5,0,sss_360996666
ugs-2213069817,10,-10,0,sss_zong137
ugs-2213069832,1,-1,0,sss_maomao0319
ugs-2213069830,20,-20,0,sss_15358755555
ugs-2213069775,10,-10,0,sss_hh032111
ugs-2213069777,1,-1,0,sss_550387170
ugs-2213069726,5,95,0,sss_yxl1118
ugs-2213069724,1,-1,0,sss_maomao0319
ugs-2213069698,10,-10,0,sss_zong137
ugs-2213069671,20,44,0,sss_15358755555
ugs-2213069639,5,-5,0,sss_yxl1118
ugs-2213069606,1,-1,0,sss_550387170
ugs-2213069621,1,-1,0,sss_maomao0319
ugs-2213069602,10,-10,0,sss_hh032111
ugs-2213069540,5,-5,0,sss_yxl1118
ugs-2213069544,1,-1,0,sss_maomao0319
ugs-2213069551,20,-20,0,sss_15358755555
ugs-2213069474,5,-5,0,sss_yxl1118
ugs-2213069480,5,-3,0,sss_360996666
ugs-2213069458,1,-1,0,sss_550387170
ugs-2213069473,10,-10,0,sss_zong137
ugs-2213069417,20,-20,0,sss_15358755555
ugs-2213069438,1,-1,0,sss_maomao0319
ugs-2213069397,10,-7,0,sss_hh032111
ugs-2213069369,5,-5,0,sss_yxl1118
ugs-2213069345,5,-5,0,sss_360996666
ugs-2213069333,1,-1,0,sss_maomao0319
ugs-2213069338,10,-10,0,sss_zong137
ugs-2213069259,5,-5,0,sss_yxl1118
ugs-2213069294,1,-1,0,sss_550387170
ugs-2213069251,1,-1,0,sss_maomao0319
ugs-2213069200,10,-10,0,sss_zong137
ugs-2213069206,5,-5,0,sss_360996666
ugs-2213069145,5,-5,0,sss_yxl1118
ugs-2213069107,20,-20,0,sss_15358755555
ugs-2213069111,1,-1,0,sss_550387170
ugs-2213069122,1,10,0,sss_maomao0319
ugs-2213069066,5,-5,0,sss_360996666
ugs-2213068972,5,-5,0,sss_yxl1118
ugs-2213068979,10,22,0,sss_hh032111
ugs-2213068964,10,18,0,sss_zong137
ugs-2213068961,1,-1,0,sss_maomao0319
ugs-2213068954,20,-20,0,sss_15358755555
ugs-2213068906,1,-1,0,sss_550387170
ugs-2213068926,5,-5,0,sss_360996666
ugs-2213068864,5,-5,0,sss_yxl1118
ugs-2213068865,1,-1,0,sss_maomao0319
ugs-2213068858,5,70,0,sss_yujingtao007
ugs-2213068806,20,-20,0,sss_15358755555
ugs-2213068842,10,-10,0,sss_zong137
ugs-2213068768,5,-5,0,sss_yxl1118
ugs-2213068783,5,-5,0,sss_360996666
ugs-2213068780,10,-10,0,sss_hh032111
ugs-2213068729,1,-1,0,sss_maomao0319
ugs-2213068687,5,-5,0,sss_yujingtao007
ugs-2213068684,1,-1,0,sss_550387170
ugs-2213068668,20,-20,0,sss_15358755555
ugs-2213068647,5,-5,0,sss_yxl1118
ugs-2213068646,5,-5,0,sss_360996666
ugs-2213068628,10,-10,0,sss_hh032111
ugs-2213068633,10,-10,0,sss_zong137
ugs-2213068522,5,-5,0,sss_yxl1118
ugs-2213068535,1,-1,0,sss_maomao0319
ugs-2213068525,5,-5,0,sss_yujingtao007
ugs-2213068489,10,-10,0,sss_zong137
ugs-2213068472,5,-5,0,sss_360996666
ugs-2213068488,1,-1,0,sss_550387170
ugs-2213068504,20,-10,0,sss_15358755555
ugs-2213068445,1,-1,0,sss_maomao0319
ugs-2213068376,20,-20,0,sss_15358755555
ugs-2213068362,5,-5,0,sss_360996666
ugs-2213068343,5,-5,0,sss_cjw1688
ugs-2213068288,1,-1,0,sss_maomao0319
ugs-2213068248,5,5,0,sss_yujingtao007
ugs-2213068239,20,-20,0,sss_15358755555
ugs-2213068173,5,25,0,sss_yxl1118
ugs-2213068189,1,-1,0,sss_maomao0319
ugs-2213068146,5,-5,0,sss_yujingtao007
ugs-2213067747,5,-5,0,sss_360996666
ugs-2213067871,5,-5,0,sss_cjw1688
ugs-2213068160,10,0,0,sss_hh032111
ugs-2213067950,10,-10,0,sss_zong137
ugs-2213067728,5,-5,0,sss_yujingtao007
ugs-2213067705,1,-1,0,sss_maomao0319
ugs-2213067704,20,-20,0,sss_15358755555
ugs-2213067684,10,-10,0,sss_hh032111
ugs-2213067599,10,-10,0,sss_zong137
ugs-2213067579,5,-5,0,sss_yujingtao007
ugs-2213067577,5,-5,0,sss_360996666
ugs-2213067583,5,-2,0,sss_cjw1688
ugs-2213067554,20,-20,0,sss_15358755555
ugs-2213067469,5,60,0,sss_yxl1118
ugs-2213067497,1,-1,0,sss_maomao0319
ugs-2213067443,5,-5,0,sss_yujingtao007
ugs-2213067470,10,-10,0,sss_zong137
ugs-2213067419,1,-1,0,sss_maomao0319
ugs-2213067430,5,-5,0,sss_360996666
ugs-2213067338,5,-5,0,sss_yujingtao007
ugs-2213067337,20,-20,0,sss_15358755555
ugs-2213067314,5,20,0,sss_yxl1118
ugs-2213067275,5,-5,0,sss_360996666
ugs-2213067294,1,-1,0,sss_maomao0319
ugs-2213067292,10,-10,0,sss_zong137
ugs-2213067221,5,-5,0,sss_yxl1118
ugs-2213067197,5,-5,0,sss_yujingtao007
ugs-2213067152,10,-10,0,sss_zong137
ugs-2213067175,1,-1,0,sss_maomao0319
ugs-2213067166,20,-20,0,sss_15358755555
ugs-2213067094,5,-5,0,sss_yxl1118
ugs-2213067117,5,-5,0,sss_360996666
ugs-2213067085,1,-1,0,sss_maomao0319
ugs-2213067004,5,-5,0,sss_yxl1118
ugs-2213066991,5,-5,0,sss_360996666
ugs-2213067002,1,-1,0,sss_wwm168
ugs-2213067014,20,-20,0,sss_15358755555
ugs-2213066948,10,-10,0,sss_zong137
ugs-2213066957,1,-1,0,sss_maomao0319
ugs-2213066892,5,-5,0,sss_yxl1118
ugs-2213066863,5,-5,0,sss_360996666
ugs-2213066868,1,-1,0,sss_wwm168
ugs-2213066890,20,-20,0,sss_15358755555
ugs-2213066837,10,-10,0,sss_hh032111
ugs-2213066841,5,-5,0,sss_cjw1688
ugs-2213066844,1,-1,0,sss_maomao0319
ugs-2213066781,5,-5,0,sss_yxl1118
ugs-2213066822,1,11.1,0,sss_550387170
ugs-2213066765,10,-7,0,sss_zong137
ugs-2213066743,5,-5,0,sss_360996666
ugs-2213066741,1,-1,0,sss_maomao0319
ugs-2213066725,1,-1,0,sss_wwm168
ugs-2213066733,20,-20,0,sss_15358755555
ugs-2213066664,5,10,0,sss_yxl1118
ugs-2213066653,5,-5,0,sss_cjw1688
ugs-2213066655,1,-1,0,sss_maomao0319
ugs-2213066601,20,-20,0,sss_15358755555
ugs-2213066638,5,-5,0,sss_360996666
ugs-2213066593,1,-1,0,sss_wwm168
ugs-2213066541,5,-5,0,sss_yxl1118
ugs-2213066556,1,-1,0,sss_maomao0319
ugs-2213066530,10,-10,0,sss_hh032111
ugs-2213066549,5,-5,0,sss_zong137
ugs-2213066473,1,-1,0,sss_wwm168
ugs-2213066513,5,-5,0,sss_360996666
ugs-2213066477,5,-5,0,sss_cjw1688
ugs-2213066472,5,-5,0,sss_yujingtao007
ugs-2213066423,1,-1,0,sss_maomao0319
ugs-2213066466,20,-20,0,sss_15358755555
ugs-2213066392,5,25,0,sss_yxl1118
ugs-2213066388,5,-5,0,sss_yujingtao007
ugs-2213066364,5,-5,0,sss_360996666
ugs-2213066356,1,-1,0,sss_maomao0319
ugs-2213066318,5,-5,0,sss_yxl1118
ugs-2213066322,5,-5,0,sss_cjw1688
ugs-2213066352,20,-20,0,sss_15358755555
ugs-2213066346,5,1,0,sss_zong137
ugs-2213066290,5,-5,0,sss_yujingtao007
ugs-2213066279,1,-1,0,sss_maomao0319
ugs-2213066247,10,-8,0,sss_hh032111
ugs-2213066251,5,-5,0,sss_360996666
ugs-2213066265,1,-1,0,sss_550387170
ugs-2213066209,5,-5,0,sss_yxl1118
ugs-2213066202,1,-1,0,sss_maomao0319
ugs-2213066221,20,-20,0,sss_15358755555
ugs-2213066203,5,-5,0,sss_yujingtao007
ugs-2213066167,5,5,0,sss_zong137
ugs-2213066147,5,-5,0,sss_cjw1688
ugs-2213066150,1,4.2,0,sss_wwm168
ugs-2213066127,5,-5,0,sss_yxl1118
ugs-2213066125,5,-5,0,sss_360996666
ugs-2213066108,5,-5,0,sss_yujingtao007
ugs-2213066083,20,-20,0,sss_15358755555
ugs-2213066085,1,-1,0,sss_550387170
ugs-2213066099,1,-1,0,sss_maomao0319
ugs-2213066092,10,-10,0,sss_hh032111
ugs-2213066024,5,-5,0,sss_yxl1118
ugs-2213066040,1,-1,0,sss_wwm168
ugs-2213066059,5,-5,0,sss_zong137
ugs-2213066031,5,-5,0,sss_yujingtao007
ugs-2213066021,1,-1,0,sss_maomao0319
ugs-2213065847,5,-5,0,sss_360996666
ugs-2213065862,5,-5,0,sss_zong137
ugs-2213065794,5,-5,0,sss_cjw1688
ugs-2213065857,1,-1,0,sss_550387170
ugs-2213065770,1,-1,0,sss_maomao0319
ugs-2213065661,20,12,0,sss_15358755555
ugs-2213065761,1,-1,0,sss_wwm168
ugs-2213065678,5,-5,0,sss_yxl1118
ugs-2213065687,5,-5,0,sss_yujingtao007
ugs-2213065642,1,-1,0,sss_wwm168
ugs-2213065648,5,-5,0,sss_cjw1688
ugs-2213065651,1,-1,0,sss_maomao0319
ugs-2213065594,5,-5,0,sss_yxl1118
ugs-2213065612,1,-0.6,0,sss_550387170
ugs-2213065593,5,-5,0,sss_zong137
ugs-2213065587,5,-5,0,sss_yujingtao007
ugs-2213065536,20,-20,0,sss_15358755555
ugs-2213065560,1,-1,0,sss_maomao0319
ugs-2213065543,10,-10,0,sss_hh032111
ugs-2213065515,1,-1,0,sss_wwm168
ugs-2213065507,5,-1,0,sss_cjw1688
ugs-2213065479,5,-5,0,sss_yxl1118
ugs-2213065464,1,-1,0,sss_maomao0319
ugs-2213065471,5,-5,0,sss_zong137
ugs-2213065477,5,-5,0,sss_yujingtao007
ugs-2213065396,20,-20,0,sss_15358755555
ugs-2213065443,5,-1.5,0,sss_360996666
ugs-2213065413,1,-1,0,sss_550387170
ugs-2213065393,5,-5,0,sss_yxl1118
ugs-2213065380,1,-1,0,sss_wwm168
ugs-2213065356,5,-5,0,sss_yujingtao007
ugs-2213065339,1,-1,0,sss_maomao0319
ugs-2213065195,5,-5,0,sss_yxl1118
ugs-2213065085,5,-5,0,sss_360996666
ugs-2213064999,5,-5,0,sss_yujingtao007
ugs-2213065080,10,6,0,sss_hh032111
ugs-2213065077,1,-1,0,sss_maomao0319
ugs-2213065043,1,-1,0,sss_wwm168
ugs-2213065011,20,8,0,sss_15358755555
ugs-2213064960,5,-5,0,sss_yxl1118
ugs-2213064945,1,-1,0,sss_maomao0319
ugs-2213064896,5,-5,0,sss_yujingtao007
ugs-2213064905,5,10,0,sss_cjw1688
ugs-2213064921,1,-1,0,sss_wwm168
ugs-2213064840,5,-5,0,sss_yxl1118
ugs-2213064860,20,-20,0,sss_15358755555
ugs-2213064811,1,3,0,sss_maomao0319
ugs-2213064787,5,-5,0,sss_yujingtao007
ugs-2213064796,1,-1,0,sss_wwm168
ugs-2213064729,20,-20,0,sss_15358755555
ugs-2213064718,10,-10,0,sss_hh032111
ugs-2213064678,5,-5,0,sss_yujingtao007
ugs-2213064688,5,-2.5,0,sss_cjw1688
ugs-2213064680,1,-1,0,sss_maomao0319
ugs-2213064667,1,-1,0,sss_wwm168
ugs-2213064585,5,-5,0,sss_yujingtao007
ugs-2213064581,20,-20,0,sss_15358755555
ugs-2213064565,1,-1,0,sss_maomao0319
ugs-2213064497,5,-5,0,sss_cjw1688
ugs-2213064460,5,-5,0,sss_yujingtao007
ugs-2213064473,10,-9,0,sss_hh032111
ugs-2213064438,5,37.5,0,sss_zong137
ugs-2213064443,1,-1,0,sss_maomao0319
ugs-2213064439,1,-1,0,sss_wwm168
ugs-2213064435,20,-20,0,sss_15358755555
ugs-2213064376,1,13,0,sss_550387170
ugs-2213064333,5,604.5,0,sss_sb3hao
ugs-2213064316,5,-5,0,sss_cjw1688
ugs-2213064327,1,-1,0,sss_maomao0319
ugs-2213064313,1,-1,0,sss_wwm168
ugs-2213064302,5,15,0,sss_yujingtao007
ugs-2213064290,20,-4,0,sss_15358755555
ugs-2213064231,5,1,0,sss_zong137
ugs-2213064233,1,-1,0,sss_maomao0319
ugs-2213064221,10,-10,0,sss_hh032111
ugs-2213064197,5,-5,0,sss_yujingtao007
ugs-2213064205,5,-5,0,sss_sb3hao
ugs-2213064116,5,45,0,sss_yxl1118
ugs-2213064130,5,-5,0,sss_cjw1688
ugs-2213064129,1,-1,0,sss_maomao0319
ugs-2213064125,20,-20,0,sss_15358755555
ugs-2213064081,5,-5,0,sss_yujingtao007
ugs-2213064100,5,-5,0,sss_zong137
ugs-2213064065,5,-5,0,sss_sb3hao
ugs-2213064040,1,0.4,0,sss_550387170
ugs-2213064074,1,1,0,sss_wwm168
ugs-2213064000,5,-5,0,sss_yxl1118
ugs-2213063981,5,-5,0,sss_cjw1688
ugs-2213064016,1,-1,0,sss_maomao0319
ugs-2213063995,5,-5,0,sss_yujingtao007
ugs-2213063968,20,-20,0,sss_15358755555
ugs-2213063971,10,-10,0,sss_hh032111
ugs-2213063900,5,-5,0,sss_zong137
ugs-2213063893,1,-1,0,sss_wwm168
ugs-2213063915,5,-5,0,sss_sb3hao
ugs-2213063863,5,-5,0,sss_yxl1118
ugs-2213063860,1,0,0,sss_maomao0319
ugs-2213063874,5,-5,0,sss_yujingtao007
ugs-2213063481,5,-5,0,sss_yujingtao007
ugs-2213063546,5,-5,0,sss_cjw1688
ugs-2213063628,1,-1,0,sss_550387170
ugs-2213063515,1,-1,0,sss_maomao0319
ugs-2213063473,20,-2,0,sss_15358755555
ugs-2213063655,5,-5,0,sss_sb3hao
ugs-2213063528,5,-5,0,sss_zong137
ugs-2213063433,1,-1,0,sss_wwm168
ugs-2213063413,5,-5,0,sss_yxl1118
ugs-2213063391,1,-1,0,sss_maomao0319
ugs-2213063395,5,-5,0,sss_sb3hao
ugs-2213063383,5,-5,0,sss_yujingtao007
ugs-2213063317,5,-5,0,sss_yxl1118
ugs-2213063314,5,-5,0,sss_cjw1688
ugs-2213063311,20,-20,0,sss_15358755555
ugs-2213063328,5,-5,0,sss_zong137
ugs-2213063272,5,-5,0,sss_yujingtao007
ugs-2213063277,1,-1,0,sss_maomao0319
ugs-2213063279,1,-1,0,sss_wwm168
ugs-2213063243,5,-5,0,sss_sb3hao
ugs-2213063192,5,-5,0,sss_yxl1118
ugs-2213063222,10,-10,0,sss_hh032111
ugs-2213063185,5,-5,0,sss_zong137
ugs-2213063151,5,-5,0,sss_yujingtao007
ugs-2213063150,1,-1,0,sss_maomao0319
ugs-2213063163,20,-20,0,sss_15358755555
ugs-2213063113,1,-1,0,sss_wwm168
ugs-2213063057,5,-5,0,sss_yxl1118
ugs-2213063090,5,-5,0,sss_cjw1688
