Login Name,MAIN BALANCE
sss_limzy0510,0
sss_zhangcai988,0.03
sss_xsxs777,0
sss_fg54r2fd,0
sss_yy888kx,0.81
sss_hhhyes,0
sss_qqq0211,0
sss_wackymao,0.5
sss_ksfh44w,0
sss_sichao1998,0
sss_lkk777,114.77
sss_jkhduwy27,0
sss_aifeierbizhi,0
sss_mi00fen,0
sss_888wwd888,0
sss_xld23678,0
sss_zxm813358,0
sss_daizkiy,0
sss_a121962989,0
sss_dgdonsen,0.5
sss_asha00,0.01
sss_leleyfo,0.5
sss_dfasdfwe,0
sss_13306603456,0
sss_lvxingfu88,0
sss_rp387738,0
sss_xiangang155,0
sss_llii8899,224.06
sss_penngyu81,0
sss_fjefiw2,0
sss_czhcpw8,0
sss_xiling888,200
sss_wjh1818,0
sss_shiguidong,0
sss_liyzhaoquan,0
sss_qw7878,0
sss_djf1984,0
sss_yxl74110,0
sss_lynn88,0
sss_peng1986811,0
sss_guuu1515,0
sss_wang1972,0
sss_yiqumaoyi99,0
sss_fufuyou,0
sss_gxl888,30
sss_kjw520,0
sss_gxy0720,84.75
sss_pzz2006,0.2
sss_baby994,0
sss_rgdnyt,0
sss_hgcjtxsdz,0
sss_tigerzz,0
sss_kuangmin519,0
sss_daqing5955,0
sss_qwea1h,0
sss_liuhongyi,0.04
sss_wuxx128,0
sss_747959419,0
sss_maimaiti,0
sss_lgh225,0
sss_tianbin,0
sss_zy9557,0.22
sss_sdfrfd,0
sss_huu5288,0.17
sss_ruirui01,0.8
sss_q450800636,0
sss_honda3088,0.36
sss_dingze123,1
sss_yfc8040022,0.74
sss_zmm110119,0
sss_hanyujie,3
sss_wj1989817,0
sss_lirui1987,0
sss_my070707,0
sss_xiaofan0038,0
sss_mingzhu22,0
sss_wph3699,341.9
sss_triangel86,0.8
sss_isdrfgf70,0
sss_azg932,0
sss_ren77325,0
sss_llyq888,0.36
sss_w838251401,0
sss_xl1986622,0
sss_cyou520,0
sss_yqll223,0
sss_sun0502,0.4
sss_w7681190,0
sss_ai452127035,0
sss_daxu888,0
sss_guojianli,0
sss_an4097,0.64
sss_wslisiwei,0
sss_xskdjs,0
sss_wangyibao,0
sss_ko9988,0
sss_pengsen999,0.65
sss_xiaobei123,0
sss_pgm3520,1.15
sss_xtxt1766,0.15
sss_wangdeli,0
sss_ssss5777,0
sss_lg2951,0
sss_ddk123,0
sss_harecom,0
sss_zzz88888,0
sss_ql5134,0
sss_zuihou88,0
sss_nnhd87476,0
sss_chyk968,0
sss_qhm777,0
sss_caiyirong09,0.98
sss_wenjyy,0.37
sss_yyvs007,0
sss_llqyx99,0
sss_cyq1031,0
sss_cqblwxl,0
sss_bkcxjviou,0
sss_qq7100314,0
sss_tmdkk52011,0
sss_sxczzt,0
sss_lsp100200,0.26
sss_sb7907,0.85
sss_xiaohouzi22,0
sss_fds387,0
sss_w799934333,28
sss_aafsq11,0
sss_sun666,0
sss_asflin,0
sss_linxue168,0
sss_dingcheng,0.36
sss_1872040327,0
sss_swin3368,0
sss_gsgse334,0
sss_dabohaihgd,0
sss_sbrlj1083,0
sss_wanghongliang111,0
sss_mr1881,0.01
sss_yaoyao443,0
sss_ffxxcmio4,0
sss_jianlishi,0
sss_lzhswm,0
sss_czh0217,0
sss_wenchao88,0
sss_jinhuang,0
sss_gfhg567,0
sss_hy5888,0
sss_xianying1,0
sss_zhao1979,0.09
sss_amry1122,70
sss_rdq147147,10
sss_fr1990,0
sss_pjw65933259,0.9
sss_pengxiaojun,0
sss_a56658192,0
sss_zhujianglm,0
sss_say989,0
sss_119min,0
sss_bd9d9888,0
sss_vbnrxc3224,0
sss_shan158,0
sss_xcjnsf,0
sss_wwwzzz568,0
sss_lx0620,0
sss_hj740213,0
sss_a2125252,0.01
sss_18622934260,1.4
sss_baipyv2,0
sss_jhrojb,0
sss_lhguan,0
sss_ry8815,0
sss_yang100200,0
sss_t1anchao,0
sss_yongchun7688,0
sss_fghthterrw,0
sss_qq502626543,0
sss_wym1212,0
sss_836619245,0
sss_zsl1981,0
sss_nfsq555,0
sss_ws16888,0
sss_xcc9007,32.14
sss_kcx888,0
sss_z6221266,0
sss_asd123gg,0
sss_xpmaxjn1314,0.87
sss_qin441648769,0
sss_chenya520,0
sss_jfeng313,0
sss_sunhuang,0.8
sss_crystal,0
sss_ck656532,0
sss_wu881201,0
sss_zxm555,0
sss_f568988,0
sss_why66hao,0
sss_ysw1987,0
sss_lrc9527,0
sss_bhzbhfjc81h,0
sss_ll1983,0
sss_estyzesq,0
sss_xujf07,0
sss_2555855hn,0
sss_kf8899,0
sss_jhgks69,0
sss_xia890307,0
sss_hij99999,0
sss_8859915,0
sss_mulan521,0
sss_kgmin21,0
sss_chen1233,0
sss_xu25259998,0
sss_wdy121,0
sss_wn19888,0
sss_ywd4256abc,0
sss_lijike158,0
sss_yao987hai,0
sss_meichen218,0
sss_a345157077,0
sss_jason0721,0
sss_ha103024,0
sss_grq147,0
sss_vickikok,0
sss_marco007,0.88
sss_zjs860,0
sss_fguo1891,0
sss_a1503873591,0
sss_1509689,0
sss_pwc200,0
sss_mksj837h,0
sss_makangpeng,0
sss_raymond5,0
sss_bdos11,0
sss_a19890523,0
sss_hxxh68,0
sss_cjr3702,0
sss_xxh33333,0
sss_xiangqin688,0.5
sss_weuw3wjw,0
sss_wpy0331,0
sss_mmtmn520,0.02
sss_aa22341,0
sss_qw7589234,0
sss_afei16888,0
sss_phynix123,0
sss_vip2712,0
sss_lijiden,10.01
sss_mq5959,0
sss_zw791027,0
sss_hau9268,0
sss_zmr1314,0
sss_movi1984,0
sss_qiaoyang88,0
sss_zhang122yan,0
sss_uthsn2,0
sss_zjj138999,11.38
sss_shandgfg,0
sss_zwszws,0
sss_wanqdf93,0.01
sss_tsyj888,0
sss_qooelady,0
sss_whc2848,0
sss_504921151,0
sss_ccbmffu,0
sss_nyutajhb,0
sss_cyq3875,0
sss_gl1314,0
sss_guozr9,0.59
sss_wang5667,0.5
sss_wwy1220,0
sss_g5f485uf,0
sss_jxs679,0
sss_shuguowei,0
sss_h542kp,0
sss_a0000z,0
sss_lsj241,0
sss_chun2017,0
sss_ooo666,0
sss_qixi321,0
sss_cep8899,50
sss_hhhhhh777,10.51
sss_sunxiaolong,0
sss_daihao,0
sss_christ101,0.13
sss_yho7777,0
sss_hz1861111384,0
sss_kkk9949,239
sss_liaolia88,0
sss_lihui040719,0
sss_hjp36363,0
sss_c780925,0
sss_si4444,0
sss_woai22ss4,0
sss_cdax7842,0
sss_xs1984,0.15
sss_asd7799,0
sss_lxf135777,0
sss_80216165,3
sss_bbbb830828,2701.52
sss_xianxianshi,0
sss_fdhifgko,0
sss_shangshui,0
sss_1405066899,0
sss_qgweiwei,0
sss_szww1984,0
sss_yaolili01,0
sss_a67654834,0
sss_ugkgj275,0
sss_qq77528,0
sss_ya9559,0
sss_perfect,0
sss_yeyukuang,0
sss_xndfo19ab,0
sss_c78557777,0
sss_ckq1994110,0.2
sss_liu1990,0
sss_ww1774113128,0
sss_awww958,0
sss_jllplp,0
sss_zd950605,0
sss_shb110,0
sss_ningning1237,0
sss_tianjunaike,0
sss_yangzq88,0
sss_ss78pp,0
sss_jinyu1979,0
sss_flz2088,0
sss_cym751121,1
sss_wulls1966,0
sss_hf8033,0
sss_zyq666,0
sss_jiejie123,0
sss_252990031,0
sss_roqheoek1,0
sss_zhanghaobin,0
sss_chaojie0512,0.1
sss_bish5611,0
sss_zhang2004,0
sss_wj51888,0.18
sss_wqz2955,0
sss_xxp123,0
sss_afxzw32ax,0
sss_tx3220,0
sss_h6t5yu678,0
sss_zhouqingchun,0
sss_qq9958,0
sss_wenkai001,0
sss_huhe11111,0
sss_yuanjie88,0
sss_dczh_123,0
sss_xjuand,0
sss_orson2017,0
sss_love19281,0
sss_fushaolin,856.14
sss_zhjj825,0
sss_wjh123456,0
sss_pjk1976,98
sss_xuchenhao,0
sss_ssfhyuy,0
sss_eryc431,0
sss_yyp123,0
sss_13233225567,0
sss_abcd28,0
sss_njgfchd,0
sss_wangxi88,0
sss_tan1999,0
sss_dhuw2323,0
sss_han360,0
sss_tt0805,52
sss_r79886888,0
sss_zhu88zhu,0
sss_woainimen888,0
sss_xushuyan1524544,0.01
sss_wehjkox59,0
sss_jmhkwhh56bhs,0
sss_xmmping,0
sss_cs5118,0
sss_hw1416,0
sss_ricolau,0
sss_gd5678,0
sss_shuai444,0
sss_wuhwuha,0
sss_chenyu1989,0
sss_ccvz44,0
sss_zjshengsq,0
sss_qq195192338,0
sss_cmfking,0.01
sss_leeons,0
sss_fabilaile,0
sss_mouecb,0
sss_691658351,0.35
sss_dd9987,0
sss_maibi38,0
sss_absjun,1775.89
sss_wuling83,0
sss_zrlalhz,0
sss_ggfhfs,0
sss_hs9418,0
sss_baba556688,0
sss_09buu67,0
sss_xianwen838,0
sss_jjww0333,0
sss_cy6688,0
sss_lizhubin524,0
sss_wmj997,0
sss_wfy1990921,0
sss_chenshen,0
sss_mgsy3948,0
sss_yu491519593,30.55
sss_dianying0525,0
sss_flx0066,0
sss_wanghaibin2,0
sss_undy3w,0
sss_gbja74,0
sss_yyq1688,0.2
sss_schang906,0
sss_zhalaba3070,0.75
sss_zzt5918,0
sss_wangjy123,0
sss_cxwtt520,0
sss_dthtrh534e,0
sss_iisfcs,0
sss_c516111,0
sss_zhoumeixiang,0
sss_qly008,0
sss_wulinyt,0
sss_la950725,0
sss_lzl123321,0
sss_wanywn888,0
sss_whn520,0
sss_523139566,0
sss_cheng444444,0.37
sss_abc667,0.96
sss_zhou73131,0
sss_tb2666288,0
sss_czj683988,0
sss_qq666699,0
sss_cs747474,0
sss_zg0313,0
sss_wu38221254,0.34
sss_lc1083,0
sss_lwclin,0.37
sss_sxp1312,0
sss_afs875,0
sss_xt131412,0.6
sss_mawei0917,0.4
sss_yangcai520,0
sss_duxianjun,0
sss_lzd9282,0
sss_aixin79,0
sss_hpl900508,0
sss_zllin388n,0.6
sss_lzw123,0
sss_wwwbbb,0
sss_jhlx88,0
sss_lihanruguo,0
sss_hzz888,0
sss_vga691029,0.9
sss_331216,0
sss_hterir,0
sss_ly638801,0
sss_caozhengg,0
sss_lynn1129,10
sss_zwl0311,0
sss_jedghr,0
sss_xuzhen338,0
sss_wlw168168,0
sss_songwenjie,0
sss_814382278,0
sss_a35667y,0
sss_jdl8888,0
sss_cc0302,0
sss_zheng6181,0
sss_wyp987,0
sss_330200879,79.58
sss_cfcgkns,0
sss_qqintu5211,0.52
sss_nretyg,0
sss_uigbiafds,0
sss_sunyuhfa,0
sss_a123668,0
sss_ff450502,3
sss_ggdartt,0
sss_hk900102,0.02
sss_xiaom22,0
sss_vbbvbfd,0
sss_feng330807,0
sss_lljj530,0
sss_cymcymcym,0
sss_wdwyrn,0
sss_x001121,0
sss_tomy88,0.57
sss_mahongjie,0
sss_a287589678,0
sss_uhy487,0
sss_z91118,0
sss_yyb654321,0
sss_xianxian88,0.14
sss_qkdszs,0
sss_menhiseh38,12
sss_mama1963,0.39
sss_hengcai,0.89
sss_pzx1221,0
sss_sb483356,0
sss_yanli501,0
sss_tyonkhg,0
sss_a6uysajx,0
sss_zhuzhu00,0.94
sss_sjlee19,0
sss_vovovo,0
sss_ufhke2,0
sss_8839kkuw,0
sss_chenchen668,0
sss_zzc911226,0
sss_345748100,0
sss_hheng112233,2.79
sss_bfjlserv,0
sss_liuqiang8584,0.96
sss_fangjingwei,0
sss_dwuxdx,0
sss_ferrari458,0
sss_499750008a,0
sss_heyufei32,34
sss_hkuiot,0
sss_chao520,0
sss_ylc2382,0
sss_zhao199207,0
sss_nxcie8888,0
sss_vb983f,0
sss_akdfs43ffs,0
sss_yue888888,0
sss_tianya2013,5
sss_linghu1597,0
sss_lin006,0
sss_cvb1212,0
sss_lrx100,0.32
sss_x566699,0.15
sss_zxiao8,0
sss_mzy7028,0
sss_aa1155,0
sss_iiorqowe,0
sss_dk010767,300.01
sss_xm3839098,0
sss_31688aak,0
sss_dbcooper,0
sss_hanjiale,0
sss_xyc9999,0
sss_eastlee,0
sss_lei5631,73.63
sss_yy112061206,0
sss_nideca,4.5
sss_xiaoshiw88,0
sss_vip5136,0
sss_shf032120,0
sss_cf1818,0
sss_dan70891111,0
sss_liang321,0
sss_suzhen523,0
sss_cqq5878,0.8
sss_1289399455,0
sss_lh7879,0
sss_lz1688,0
sss_e5201314e,0
sss_1988ww8,0
sss_tyc1976lp,0
sss_andylee902,0
sss_cymm521,28
sss_zycc2013,0
sss_ii7373,0
sss_liushuo,35.53
sss_mei45677,0
sss_a68985880,0
sss_518qqq,0
sss_7k63809,0
sss_as6966,16
sss_15529526612,0
sss_zoezhou,0
sss_sswyxhnq,0
sss_zhx222,40
sss_shikong8888,0.99
sss_lyc1984,0
sss_zhang25673,0
sss_fjrugy,0
sss_dslsung,0
sss_yujin12,0
sss_jigang1177,0
sss_a5201233,0
sss_qqzz8899,288
sss_aa9899,0
sss_tt88888tt,0
sss_han399,0
sss_13706177676,0
sss_ddw081943,0.1
sss_faq123,0
sss_ajwap891,0
sss_eva8888,0
sss_wszrw2000,0
sss_yyunzzy,0
sss_5858sun,0.22
sss_ctyoasuhs45s,0
sss_wq777777,0
sss_88888dudu,0
sss_wjx667777,0
sss_shiminjie,0
sss_hyyabc996,0
sss_vdf5896,0
sss_hhl8895,0
sss_zheyangbuhao,0
sss_zxp001,28
sss_h880307,0
sss_tianlyon,0
sss_zqq260,0
sss_drh444,44.37
sss_mlsdhu33,0
sss_aa522988803,0
sss_lsxiabo,0
sss_yangshuai87,0
sss_taichang,0
sss_zyff2008,100.24
sss_43569390,0
sss_ffg310,0
sss_8768004,0
sss_xiaowei110,0
sss_520777,0
sss_zjm368368,0
sss_h675ff,0
sss_tx4088,0
sss_hot203,0
sss_a13071317520,0
sss_haizhong0608,0
sss_a13285991000,0
sss_fsl880716,1.96
sss_segwptwv,0
sss_f87470038,0
sss_aaa372523,0
sss_taoer1688,0.64
sss_kxmg67890,0
sss_g179jko,0
sss_xy888888,0.1
sss_roy1978,0
sss_bei108545,0
sss_psp154,0.5
sss_jfy1243,0.26
sss_da959392,0.5
sss_zy1303,0
sss_cikk0022,0
sss_king2015,0.85
sss_lixuan913240,0
sss_aohuan,0
sss_zzz168168,0
sss_zllz0419,50
sss_ming1688,0.65
sss_v2d6f5r,0
sss_xiongge,0.95
sss_1796008482,0
sss_wxd7638889,0
sss_yyinyu123,0
sss_hgzhao12,0.49
sss_ddueencj,0
sss_xzj888999,0
sss_cv56csse,0
sss_lla1314521,47
sss_li760412,0
sss_guhaoqq,0
sss_ok1166558877,0
sss_5fgt64,0
sss_abg4dds,0
sss_bsdhy7,0
sss_qq81602488,0
sss_gfhfj544,0
sss_wm0101,0
sss_zmf780113,2.01
sss_ldldnicko,0.51
sss_wanbo001,0
sss_zhuye8,0.11
sss_576666388,0
sss_3481099,0
sss_jy01845190,0
sss_13055559630,0
sss_ss141242,0
sss_zlm588,0
sss_ss0623,0
sss_wang0211,0
sss_ge22af,0
sss_maijingwen,0
sss_hxs59888,0
sss_raqius74,0
sss_shfha38,0
sss_xxhh02,0.01
sss_mimgla36,0
sss_caizhong379,0
sss_lxk16888,0
sss_leiaifeng110,11.34
sss_wangxue888,0
sss_sean444,0
sss_zgf8315,0
sss_13670084560,0
sss_houdejian,0
sss_bapczsgy521,0
sss_sao6868,0
sss_liruixian,0
sss_xx1688,0
sss_hh0149,0
sss_hgffen,0
sss_gxw456,0
sss_ding55,0
sss_dtgfkhms,0
sss_gh1024b,0
sss_qwertok139,0
sss_yangjunshan,0
sss_lala000ll,0
sss_728004789,0
sss_yuwei0214,0
sss_szj200408,0
sss_qqq1122,0
sss_shuaishuai73,0.01
sss_112233qqq,0
sss_zhu11589,0
sss_fangchao6805,0
sss_nimalepi1,0
sss_yde85963,0
sss_tanjg8888,0
sss_jkwazx228,0
sss_zhuaiwei,0
sss_juan315,0
sss_huang44,0
sss_b8723uy,0
sss_jzoiad55,0
sss_yyqqjj123,0
sss_zwl998,0.66
sss_huangti153,0
sss_sb6609,0
sss_sxpapple,0
sss_18211011933,28
sss_hongqiang,0
sss_minmin112233,0.68
sss_kangxi618,0
sss_159059654,0.45
sss_awsradf741,0
sss_qianjing,0
sss_lee911,0
sss_exkbpt,0
sss_az602312595,0
sss_zyx7777,0
sss_szz999,0
sss_aa197999,1
sss_zhao187,0
sss_xueyiny,0
sss_chenlong168,0
sss_zxz668899,0
sss_fjlw12345,0
sss_peixian84,0
sss_tyjn403,0
sss_liusan82ya,0
sss_yan555,0.5
sss_pdy678678,0
sss_ncanl3,0
sss_liuliu520024,0.5
sss_hesss8,505.8
sss_zjk521521,0
sss_jackcczerg,0
sss_stx112233,0
sss_yinjunlin,0
sss_luyixi,0
sss_yaoheng888,0
sss_miss48,277.15
sss_hfz528529,0
sss_yuling1688,0.5
sss_gg122229,0
sss_zhulijun,0
sss_gzd8311540,0
sss_623623kk,0
sss_salnabrr,0
sss_indextxt,8.61
sss_jhs1888,0
sss_zlp0752,0
sss_tuo2468,0
sss_alen327,0
sss_yamnfgdi,0
sss_xiaoyanzi,0.83
sss_byl519,0
sss_jersey0398,0
sss_avveiep,0
sss_jiaxinlu,0
sss_qq8867890,0
sss_shuaishuaiju,0
sss_asdfasf,0
sss_jun080,0.9
sss_wgw1963,0.01
sss_280956510,0
sss_txdsky,0
sss_hyl1998,0
sss_zhu8gou8h,0
sss_qazwsx111,0
sss_gzgz18911,0
sss_lin16888,0
sss_zhanghuaz,0
sss_bcb1009,0
sss_zyf3886,0
sss_xxliww368,0.01
sss_bgowxn,0
sss_qqll7788,0
sss_yuso86,0
sss_a12345678910,0
sss_gnrtgdc,0
sss_ai450188664,0
sss_ywzdudu,0
sss_klowkd,0
sss_dxjz8899,0
sss_xiejiao,0
sss_saa2041,0
sss_vbjaswvas,0
sss_njb885,0
sss_xi7u7b,0
sss_yuere552,0
sss_papjaf,0
sss_kjjujyty,0
sss_983377134,0
sss_shenjia001,0
sss_yoyokk,0
sss_wqq118,0
sss_qz2008,0
sss_kkdstt,0
sss_caolb9999,0
sss_hjh_1977,0
sss_kmbg2231,0
sss_hjq88488,0
sss_kmpouy,0
sss_dgf2vs2,11.11
sss_xuecc888,0
sss_621109,6.76
sss_huizhen520,0
sss_wxl733,0
sss_jjiuy2248,0
sss_meng8888,0
sss_yt7444,0
sss_wei77awei1,0
sss_mtxl1234567,0
sss_sankkk306,0
sss_as00007,0
sss_maymay520,0
sss_py68687,0
sss_zs2033,0
sss_bhmcxtr7y,0
sss_yuziakg342,0
sss_liang222,0
sss_tyh988fff,0
sss_longye1988,0
sss_bzg640,0
sss_zz88888888,0
sss_haire98,0
sss_xiaosan918,0
sss_yunmmmiw25,0
sss_xxf3689,0
sss_zyk1970,0
sss_jiajing871125,0
sss_yi73819aa,0.5
sss_m13141314,0
sss_wgd333,0
sss_q799931111,0
sss_looseie,0
sss_vipcao1,0.69
sss_l588777,0
sss_lhb1886365,0
sss_ca7704,0
sss_x68114810,0
sss_zxd860406,0
sss_aini666,0
sss_alexhiha,0
sss_k13038069344,0
sss_chenhao8822,0
sss_wzztsg,0
sss_xieying,0
sss_aoidzxfo,0
sss_wrp520zj,0.03
sss_dayun521,0
sss_19860312,0
sss_ufowq518,0
sss_x4065895x,0
sss_wyt1966,0
sss_yudi8858,0
sss_tangjiankeng,0
sss_j900522,0.07
sss_shun112328,0
sss_yuyi135246,0
sss_zjf1130,18
sss_160418,0
sss_wt9900,0
sss_hrq888,0
sss_a9ahd7d,0
sss_lvxin588,0
sss_ijunzhan,0
sss_qq986240969,0
sss_yq19890620,0
sss_jack1122,0
sss_zz1234,0.25
sss_wl77753,0
sss_weisheng,91
sss_q106540059,0.5
sss_zz5004,0.87
sss_phoenix123,0
sss_tm20140326,0.39
sss_win90788,5
sss_yq888888,0
sss_dghahuwehuhd,0
sss_p3rksas,0
sss_twq5858,0.8
sss_pomianku3212,0
sss_wang19961219,0
sss_huangyu130,0
sss_8585zho,0
sss_gaoboleehom,0
sss_suguizi8899,0
sss_yyb520,0
sss_zhengzz12,0
sss_jun5557,0
sss_kckdv544k,0
sss_aaa000,0
sss_tengyejun,0
sss_xiaohuzi888,0
sss_linlin472,0
sss_yishengaini,0
sss_wgga625,0
sss_qiangyuan,0
sss_che666a12,0
sss_cathy518,0
sss_hyj1788,0.2
sss_jdshfuihe8,0
sss_aabb274386,0
sss_js6aj8,0
sss_forewer8,0
sss_weifu123,0
sss_l66666z,0
sss_edfe767hf,0
sss_bian224,0
sss_esfduesqw,0
sss_coco7700,0
sss_sssaaa,0
sss_akin418,2.46
sss_furui2345678,13
sss_ldy888,0
sss_59hrff,0
sss_hx489757,0
sss_xx5577,0
sss_yjh0130,0
sss_w2008622,0
sss_sanshilei,0
sss_bbmm33,0
sss_lanhen,0
sss_hskf14sf,0
sss_ok888889,0
sss_satomi9670,184.8
sss_li618618,0
sss_oooopp,1.68
sss_w48993041,0
sss_mzhu76,8
sss_game666,0
sss_woainill58,0
sss_zddevm,0
sss_yangliu19856,85.9
sss_w6191219,0
sss_bing717,0
sss_liu0428,0
sss_mj8888,0
sss_mo689611,0
sss_wangdengyi,0
sss_yasin999,0
sss_sdfdj8869,0
sss_haiyan288,14
sss_mixi520,91.5
sss_6581798,0.6
sss_soso9999,100
sss_dsj188,0
sss_lzq0000,0
sss_gjiohw,0.32
sss_sf88888,0
sss_liuqi_710816,0
sss_vike3452,0
sss_jityf88,0
sss_ltt6888,0
sss_xkx17888,0.01
sss_jianren168,0
sss_ert854155,0.4
sss_805642906,0.75
sss_why0527,0.51
sss_zouyan12,0
sss_cx080214,0
sss_xiaoxiao888,0
sss_xie39333,0
sss_gwb789,0
sss_xwed3232ad,0
sss_ww6612822a,0
sss_julia258,0
sss_liang8,0
sss_sss0775,0
sss_flh666,0
sss_zxn5221,0
sss_jjjiang,0
sss_pws988,0
sss_dfdf888,2.5
sss_lihuai7,5.5
sss_jojo926,200
sss_crlj102,0
sss_cld789654,0
sss_xiamuyu123,0.96
sss_wtt1580,0
sss_jinglijie,0
sss_zhencheng,0.79
sss_13806667771,0
sss_mlm0701,0
sss_a56348,0
sss_wxj713,0
sss_925825699,0
sss_wz98713,0
sss_hxa520,0
sss_xing99,0
sss_kpjkhi,0
sss_ghua511,0
sss_bba888,0
sss_qqw6240,28
sss_huayu82,0
sss_jhf0044,0
sss_sk3355,0
sss_shihui000,0
sss_252502,0
sss_a1297150208,0
sss_fgxzq888,0.4
sss_zkh751,0
sss_guluyu666,0
sss_tuac3231,0
sss_mickiely,0
sss_gdw888888,17
sss_jah158888,0
sss_275864601,0
sss_qeyy0066225,0
sss_xinu93h,0
sss_yd80222,0
sss_3888778,0.01
sss_wanwapei,0
sss_kgjkhu6,0
sss_0707ch,0
sss_wem195449,0
sss_longs8686,0
sss_tiantian789,0
sss_dasky888,0
sss_s3dsd2sf,0
sss_sj116514,0
sss_qin215319,0
sss_qfx19824,0.21
sss_oceanjuice,0
sss_lililove,0
sss_qqgg89,0
sss_boscowongfen,0
sss_pxwzy521,0
sss_gyp520,0
sss_baozhu588,0
sss_qq6443177,0
sss_lizhuo,0.09
sss_a527035415,0
sss_fw815fw2wf,0
sss_qweasd1985,0
sss_flash529,0
sss_13935564258,0.35
sss_wggbbyy,0
sss_dupend,0
sss_beilnins,0
sss_aewhs42,0
sss_xx671001,0.6
sss_jy77777,0
sss_oquiuet,0
sss_wubnyt,0
sss_cmmsun12,0
sss_xiaozhan567,0
sss_ch500500,0
sss_huaijxca451,0
sss_yang0622,0
sss_pkeijmbih,0
sss_toutou,0.86
sss_tyc6868,0
sss_zmz8582,0
sss_gaofei,0
sss_shahezai,0
sss_juowecsd,0
sss_cclxlixue,0
sss_251557041,13.74
sss_zyy2008,0
sss_dfdf802,0
sss_yiangying36,0
sss_huyuanyuan,0
sss_tt19870524,0
sss_yazi771980,0.25
sss_0931546888,0
sss_klh8121dj,0
sss_tzb0803,0
sss_sj1199,0
sss_l15083773887,0
sss_zq557788,0
sss_fii121,0
sss_gyh723d,0
sss_liuhao1989,0
sss_ailier12,0
sss_88hui77,0.01
sss_wanghongjuan,0
sss_w545439269,0
sss_zhang860,0
sss_lh1022,0
sss_zhang881092,0
sss_wsjsw1976,0
sss_sun16503,0
sss_qm941228,0
sss_888dafei777,0
sss_vipwo080,0
sss_zy0058,0
sss_gaolong8889,0.9
sss_vip028,0
sss_dhlsha,0
sss_ggqqyy000,0.01
sss_xzd0509,0
sss_dushen6,0
sss_bys3232,0
sss_xngaola44,0
sss_zhangjixingh,0
sss_wa1234,0
sss_baota123,30803
sss_www361,0
sss_bobo0088,0.53
sss_lizhaoshui8,0
sss_yilijianchi,0
sss_15242555520,28
sss_wz13501718,0.2
sss_lian198766,0
sss_hzlk827,0
sss_x710802x,0
sss_ckg120,0
sss_udghudg,0
sss_nhdssdd,0
sss_890726tao,0
sss_dhj790526,0
sss_laocao93,0
sss_qianmi868,0.8
sss_jhw0414,0
sss_miaolu594,0
sss_chkas624,0
sss_lll0301,0
sss_jinman1992,0.71
sss_qiang312,0
sss_nm1994913,28
sss_199482,0
sss_wqsff8686,0
sss_zp8848,0
sss_rnbb66,0
sss_zouhojui,0
sss_ghxcg524,0
sss_ghtyjyt4jt,0
sss_jl0706,0
sss_qfj000,0
sss_piaobo,0
sss_jian7777,0
sss_anying365,0
sss_mk9887,0
sss_wei173,0
sss_jxxg568,0
sss_huangtao1,0
sss_2311rang,0
sss_shijvqin,0
sss_t7211487,0
sss_jty65230,0
sss_bobozz,0
sss_sl3333,0
sss_zjz19850121,0
sss_yiwen888,0
sss_feijie8888,0
sss_jyj5556,15.83
sss_lxy2011,0
sss_mahb168,0.39
sss_bbdd877,0
sss_jing1155,0
sss_alim007,0
sss_bufurfg,0
sss_huatal66,0
sss_13144033063,0
sss_zzxcszd32,0
sss_hhq8888,0
sss_liongzz,0
sss_sky173,0
sss_qiubao565,0
sss_cs_blood,0
sss_prfswe,0
sss_fuxiong129,0
sss_zaw683260,0
sss_y15160121939,0.5
sss_vkzeife,0
sss_wu5505,0
sss_honghong1216,0
sss_awj520,0
sss_2821809264,0.65
sss_wjun922,0
sss_5mingy,0
sss_lzx1314199,0
sss_dafakk,0
sss_stevenvip,0
sss_345688,0
sss_a87041711,0
sss_135730,0.49
sss_336699aa,0.29
sss_wl1346606088,0
sss_chenruix,0
sss_aabbcc88,0
sss_xzh619,0
sss_sj9898,0
sss_ekz79566,18.47
sss_guohongwen,0.23
sss_nvdk46581,0
sss_zhqiang8888,0
sss_zth7777,0
sss_ukimd3f,0
sss_vvv748,0
sss_taiyang17,0
sss_huachen888,0
sss_y13033462225,28
sss_tys88888,0.59
sss_mm19086mmdk,0
sss_lx851524,0
sss_xiejinxiong,0.47
sss_maijiayou,0
sss_auabgecc,0
sss_liyue123,0.69
sss_chrdw888,0.69
sss_ljc1230,3
sss_874476208,28
sss_13515245222,0
sss_ln16888,0
sss_h821118,0.01
sss_qwe0577,0.45
sss_zhusai88,0
sss_lee135,0
sss_neng960,0
sss_1523599,0
sss_kbiudy,0
sss_nyaipo235,0
sss_hyh119277,0
sss_chuenglok,0
sss_aerodanielhu,0.5
sss_gyh8888,0
sss_zzllhh001,0
sss_yvd26534,0.5
sss_zxy666,0
sss_nimaoqu44,0
sss_hl1818148,0
sss_cmjqj520,0
sss_ssmm7788,0
sss_fov123,0
sss_101012345,4.31
sss_cyd670,0
sss_czhcity,0
sss_gu790528,0
sss_hewei1979,0
sss_13653467779,0
sss_pm80524915,28
sss_wenfeng1919,0
sss_175236yp,3.4
sss_chuan333,98
sss_13267789722,0
sss_dk314246442,0
sss_c15135515222,0.76
sss_sad001,0
sss_hhii169,0
sss_wanggang00,0
